DGS DGES QGS QGES PGS PGES forb_norm accuracy spec_norm time isomorphic 
327 5818 294 4728 294 4975 494.00000000000006 1.0 956.4272036033913 27.723403692245483 False
327 5818 294 4763 294 4995 463.99999999999994 1.0 833.0686233453209 22.014883279800415 False
327 5818 294 4796 294 5085 577.9999999999999 1.0 1270.8938563094252 28.941779375076294 False
327 5818 294 4865 294 5145 560.0 1.0 1249.477726694078 25.018972158432007 False
327 5818 294 4887 294 5134 494.00000000000006 1.0 934.5036938823232 26.66667103767395 False
327 5818 294 4811 294 5073 524.0 1.0 1101.9089098931781 26.929641246795654 False
327 5818 294 4891 294 5129 475.99999999999994 1.0 883.4208775627625 25.708728313446045 False
327 5818 294 4835 294 5062 454.0 1.0 831.1857735020021 32.541465044021606 False
327 5818 294 4800 294 5070 540.0 1.0 1108.7052357673017 28.11196517944336 False
327 5818 294 4701 294 4954 506.0 1.0 1005.4626416986214 24.19409418106079 False
327 5818 294 4759 294 5028 538.0 1.0 1156.753179972801 24.37711763381958 False
327 5818 294 4837 294 5082 489.99999999999994 1.0 914.3203776674237 26.04347062110901 False
327 5818 294 4733 294 4979 492.00000000000006 1.0 961.0300737349365 29.586766719818115 False
327 5818 294 4843 294 5106 526.0 1.0 1093.3312839722216 27.845260620117188 False
327 5818 294 4776 294 5029 506.0 1.0 988.0603370018697 25.736653089523315 False
327 5818 294 4779 294 5028 497.99999999999994 1.0 970.8606116768898 25.388961791992188 False
327 5818 294 4717 294 4977 520.0 1.0 1117.3142778500353 28.971034049987793 False
327 5818 294 4794 294 5056 524.0 1.0 1044.780200506067 27.01303791999817 False
327 5818 294 4745 294 4983 475.99999999999994 1.0 869.7649757366443 22.85571599006653 False
327 5818 294 4755 294 5022 534.0000000000001 1.0 1106.7997784533413 25.544840097427368 False
327 5818 294 4857 294 5124 534.0000000000001 1.0 1088.2603879815556 24.749926805496216 False
327 5818 294 4737 294 4992 509.99999999999994 1.0 1001.0381096116123 22.233336925506592 False
327 5818 294 4780 294 5025 489.99999999999994 1.0 928.6666629036196 25.91566300392151 False
327 5818 294 4835 294 5076 482.0 1.0 889.1021382571988 26.311819314956665 False
327 5818 294 4846 294 5116 540.0 1.0 1108.1493785520881 26.352155923843384 False
327 5818 294 4859 294 5119 520.0 1.0 1028.913383109737 25.9094500541687 False
327 5818 294 4703 294 4974 542.0 1.0 1106.532231370096 20.80700659751892 False
327 5818 294 4753 294 5026 546.0000000000001 1.0 1180.56730664483 23.389323711395264 False
327 5818 294 4846 294 5084 475.99999999999994 1.0 899.7654098021345 24.555838108062744 False
327 5818 294 4834 294 5083 497.99999999999994 1.0 981.6341014162608 26.238311290740967 False
327 5818 294 4812 294 5034 443.99999999999994 1.0 819.3652387864927 24.325720071792603 False
327 5818 294 4754 294 5033 557.9999999999999 1.0 1164.3822039568136 26.60913586616516 False
327 5818 294 4866 294 5094 456.0 1.0 817.2494031846351 26.410057544708252 False
327 5818 294 4768 294 5026 516.0 1.0 1078.735736293927 24.06731104850769 False
327 5818 294 4785 294 5021 472.0 1.0 854.1722804688702 27.804450035095215 False
327 5818 294 4761 294 4999 475.99999999999994 1.0 859.5465145354913 29.044427633285522 False
327 5818 294 4746 294 5005 518.0 1.0 996.40214406215 29.2825665473938 False
327 5818 294 4788 294 5045 514.0 1.0 1051.9846215206917 25.94408392906189 False
327 5818 294 4828 294 5079 502.0 1.0 995.0203611300328 30.966588258743286 False
327 5818 294 4675 294 4940 530.0 1.0 1064.0271668119144 25.263052701950073 False
327 5818 294 4747 294 4999 504.0 1.0 969.2180968982275 30.8614981174469 False
327 5818 294 4843 294 5108 530.0 1.0 1085.0794531729748 25.612110137939453 False
327 5818 294 4782 294 5037 509.99999999999994 1.0 1038.7153674816395 24.312385320663452 False
327 5818 294 4753 294 4997 488.00000000000006 1.0 947.5471551396122 27.35781502723694 False
327 5818 294 4898 294 5164 532.0000000000001 1.0 1045.8845046875124 26.034789323806763 False
327 5818 294 4757 294 5019 524.0 1.0 1075.8146074708504 25.7944757938385 False
327 5818 294 4783 294 5035 504.0 1.0 1001.5534464659042 25.74199080467224 False
327 5818 294 4811 294 5050 478.00000000000006 1.0 880.2278067751921 25.33992576599121 False
327 5818 294 4897 294 5173 552.0 1.0 1144.6530491374517 26.600378274917603 False
327 5818 294 4751 294 5012 522.0 1.0 1056.2846876142335 26.232600212097168 False
