forb_norm accuracy spec_norm time
91.99999999999999 0.9386503067484663 20.88280286242963 10.069727897644043
1550.0 0.32515337423312884 135.10524343962388 8.69038200378418
30.0 0.9877300613496932 17.744428756911265 8.53473973274231
40.00000000000001 0.9877300613496932 14.101816693297673 9.056478023529053
0.0 1.0 1.994371713739437e-24 8.699902296066284
34.0 0.9815950920245399 15.423979128242442 8.91826844215393
103.99999999999999 0.9754601226993865 62.399890808745425 8.556530952453613
1525.9999999999998 0.31901840490797545 297.7550048635291 9.249984979629517
46.0 0.9815950920245399 16.638398532688186 10.043421030044556
54.0 0.9877300613496932 16.339250259762533 9.128074169158936
