forb_norm accuracy spec_norm time
4958.000000000001 0.1411042944785276 3855.6928944160495 8.378103733062744
5422.0 0.04294478527607362 428.037291326532 6.545680284500122
5122.000000000001 0.1901840490797546 990.9566165153761 6.392478704452515
5276.000000000001 0.04294478527607362 539.8573815257437 7.111714839935303
4588.0 0.22085889570552147 1612.72467165819 6.4742162227630615
5202.0 0.11042944785276074 954.6811438177367 7.649038076400757
4776.0 0.2822085889570552 6980.523556622939 6.424056053161621
5324.0 0.024539877300613498 506.85505644572595 7.107797145843506
5216.0 0.17791411042944785 5411.699902282145 6.5008556842803955
4856.0 0.22085889570552147 5663.182084582994 6.620384216308594
