forb_norm accuracy spec_norm time
68.0 0.4690265486725664 19.782837901146028 5.513420581817627
115.99999999999999 0.48672566371681414 96.10078077645765 5.921968221664429
140.0 0.2831858407079646 85.94156874625769 6.295182704925537
88.0 0.415929203539823 49.0410804474337 6.021385669708252
68.0 0.4690265486725664 19.782837901146266 6.021898984909058
86.0 0.4690265486725664 52.06833316479762 5.264192819595337
142.0 0.36283185840707965 51.43357928878804 6.219021797180176
101.99999999999999 0.4424778761061947 47.556087290400974 7.167144536972046
100.0 0.39823008849557523 46.36664492197588 5.326026678085327
110.0 0.48672566371681414 82.31538821139196 6.583762168884277
