forb_norm accuracy spec_norm time
302.0 0.11267605633802817 502.16084192276116 10.78818941116333
287.99999999999994 0.16901408450704225 517.7887295311476 11.194007158279419
264.00000000000006 0.09859154929577464 524.4580729789066 10.08353042602539
296.0 0.14084507042253522 850.7813780231932 10.378972053527832
320.00000000000006 0.1267605633802817 899.6473767676367 10.372400522232056
338.0 0.16901408450704225 873.471800484428 11.194523096084595
287.99999999999994 0.15492957746478872 860.9184863150265 10.527727365493774
310.0 0.1267605633802817 686.0070163561699 10.975409984588623
296.0 0.09859154929577464 758.7451693093735 10.542666673660278
290.00000000000006 0.1267605633802817 704.6608249661125 11.567782878875732
