DGS DGES QGS QGES PGS PGES forb_norm accuracy spec_norm time isomorphic 
1004 8323 100 815 100 852 374.0 0.25 210.8598852931274 8.760361671447754 False
1004 8323 100 1393 100 1419 636.0 0.04 104.18154358968825 9.503021478652954 False
1004 8323 100 1278 100 1318 472.0 0.45 178.39633555563464 10.722956657409668 False
1004 8323 100 398 100 471 282.0 0.02 469.23768929892566 7.813841104507446 False
1004 8323 100 622 100 661 366.00000000000006 0.0 205.82146643825055 8.208434343338013 False
1004 8323 100 1357 100 1423 136.0 0.98 255.22795112286346 11.49992299079895 False
1004 8323 100 1366 100 1443 158.0 0.84 407.75316819107707 12.025075435638428 False
1004 8323 100 580 100 585 274.0 0.01 255.36496427881 8.52460789680481 False
1004 8323 100 816 100 864 200.00000000000003 0.44 181.51273424167624 9.017600297927856 False
1004 8323 100 672 100 712 312.00000000000006 0.04 171.9412557601466 8.653398036956787 False
1004 8323 100 735 100 778 354.0 0.0 135.03716092574342 8.866082429885864 False
1004 8323 100 560 100 631 410.0 0.0 354.80331976156094 8.409343719482422 False
1004 8323 100 1956 100 2031 185.99999999999997 0.98 356.41710329905465 14.865609169006348 False
1004 8323 100 846 100 833 429.99999999999994 0.01 158.85167360450183 8.426143407821655 False
1004 8323 100 1036 100 1017 450.00000000000006 0.11 161.36274750851297 9.255435943603516 False
1004 8323 100 913 100 1002 266.0 0.63 414.3646695057694 10.180325031280518 False
1004 8323 100 1099 100 1165 168.0 0.78 258.68855648735985 10.518405199050903 False
1004 8323 100 1099 100 1155 140.0 0.87 195.6358434620282 9.96793270111084 False
1004 8323 100 839 100 817 572.0 0.01 262.39706791070336 8.842349290847778 False
1004 8323 100 705 100 742 182.0 0.67 279.63747747681373 8.993844985961914 False
1004 8323 100 1352 100 1445 209.99999999999997 0.93 512.0681771672959 11.283294439315796 False
1004 8323 100 843 100 888 158.0 0.6 135.6655628463546 10.077565431594849 False
1004 8323 100 550 100 607 374.0 0.0 218.3789555949269 8.938462018966675 False
1004 8323 100 680 100 722 235.99999999999997 0.0 127.72801389619929 8.849233150482178 False
1004 8323 100 695 100 733 151.99999999999997 0.58 108.83152731339285 9.144779682159424 False
1004 8323 100 587 100 620 350.00000000000006 0.03 97.86224047866286 8.679510831832886 False
1004 8323 100 1000 100 1017 750.0000000000001 0.06 151.6919632558897 8.952813148498535 False
1004 8323 100 1095 100 1054 482.0 0.15 157.02632387216772 9.153419256210327 False
1004 8323 100 592 100 625 385.99999999999994 0.01 206.28303743895268 8.856037378311157 False
1004 8323 100 635 100 678 142.0 0.42 114.09105277812839 8.85547423362732 False
1004 8323 100 1180 100 1185 542.0 0.33 221.56754907587384 9.81831979751587 False
1004 8323 100 708 100 743 241.99999999999997 0.0 82.94780557546308 8.450422048568726 False
1004 8323 100 1317 100 1388 170.00000000000003 0.94 353.3783715418689 11.003124713897705 False
1004 8323 100 1456 100 1523 158.0 0.97 274.4060084953592 11.680507183074951 False
1004 8323 100 707 100 730 106.00000000000001 0.65 78.20637513038794 9.582771301269531 False
1004 8323 100 706 100 705 302.0 0.0 66.89443763192837 8.942697286605835 False
1004 8323 100 1480 100 1557 270.0 0.73 398.8489481458607 11.682015657424927 False
1004 8323 100 702 100 704 232.00000000000003 0.0 55.64309765557849 9.035032510757446 False
1004 8323 100 818 100 776 500.00000000000006 0.12 299.2219045744177 8.644921779632568 False
1004 8323 100 1048 100 1090 115.99999999999999 0.83 155.37788414399336 11.437273502349854 False
1004 8323 100 503 100 500 230.0 0.0 65.31973576375137 7.972888708114624 False
1004 8323 100 556 100 560 140.0 0.0 66.46064477975358 9.48187518119812 False
1004 8323 100 702 100 718 528.0 0.01 117.75413218930272 8.389678478240967 False
1004 8323 100 1385 100 1458 146.0 0.99 299.45241071490784 13.43121075630188 False
1004 8323 100 808 100 810 387.99999999999994 0.0 157.56692894645863 8.533570766448975 False
1004 8323 100 822 100 830 716.0 0.0 472.960212994016 9.263986825942993 False
1004 8323 100 709 100 731 243.99999999999997 0.0 89.97617527836702 8.62401819229126 False
1004 8323 100 1022 100 1045 326.0 0.52 104.24385617339456 10.042422771453857 False
1004 8323 100 736 100 730 252.00000000000003 0.0 67.9841715315705 8.552901268005371 False
1004 8323 100 1333 100 1462 418.0 0.65 935.0165515686591 10.620635986328125 False
