forb_norm accuracy spec_norm time
468.00000000000006 0.45918367346938777 242.37149077324702 9.588911294937134
1064.0 0.02040816326530612 848.8015604299993 10.001457929611206
736.0 0.09183673469387756 240.54682154731924 10.408385515213013
716.0 0.01020408163265306 610.7536679642228 10.513121843338013
854.0 0.0 145.9087935359861 9.672991514205933
1064.0 0.30612244897959184 2438.729178680671 9.28889513015747
948.0 0.030612244897959183 491.8813278373305 9.834384441375732
722.0 0.01020408163265306 346.4376817926273 9.383646011352539
23.999999999999996 0.9897959183673469 4.901519006041367 9.799870491027832
552.0 0.46938775510204084 190.31124649196644 9.114803314208984
