forb_norm accuracy spec_norm time
2483.9999999999995 0.04081632653061224 338.4682928748541 7.054338455200195
2615.9999999999995 0.030612244897959183 3278.005582775779 7.456677436828613
2497.9999999999995 0.030612244897959183 274.94934222480117 6.901399612426758
2386.0 0.02040816326530612 538.7669666717954 7.226073980331421
2724.0 0.05102040816326531 2436.182442264701 7.8740012645721436
2424.0 0.01020408163265306 4775.63022063512 6.470314264297485
2510.0000000000005 0.0 1539.5142596133642 6.810220241546631
2514.0000000000005 0.030612244897959183 231.8355684859287 7.109835863113403
2529.9999999999995 0.030612244897959183 458.12478032471125 7.771867275238037
2470.0000000000005 0.04081632653061224 1396.9369602275528 6.7279908657073975
