forb_norm accuracy spec_norm time
248.0 0.0 8.643381689858813 14.309501886367798
308.00000000000006 0.044444444444444446 8.083127455586972 14.397566795349121
344.0 0.022222222222222223 6.508500186350776 14.296735048294067
276.0 0.0 8.621610156202797 14.185395002365112
284.0 0.0 7.748424628049092 14.349337816238403
304.00000000000006 0.044444444444444446 9.750962347898474 14.260490894317627
298.0 0.0 9.485441676175023 14.275378942489624
310.0 0.044444444444444446 6.946832805731027 14.131338834762573
280.0 0.0 12.079089354071922 14.090044975280762
235.99999999999997 0.13333333333333333 3.1393908543682905 14.318706035614014
