forb_norm accuracy spec_norm time
821.9999999999999 0.011111111111111112 300.42184280722444 6.252734899520874
845.9999999999999 0.0 332.33975083077394 6.290404796600342
851.9999999999999 0.0 299.2479722330834 6.4010608196258545
814.0 0.0 306.3028263249751 6.297012090682983
831.9999999999999 0.011111111111111112 325.91129847564525 6.3569159507751465
860.0 0.0 340.8358211801379 6.2814130783081055
716.0 0.011111111111111112 234.42804076608488 6.252616882324219
862.0 0.0 325.5489235271166 6.43599796295166
698.0 0.0 239.14289288064157 6.366404056549072
842.0 0.0 322.73269572284966 6.236866235733032
