forb_norm accuracy spec_norm time
872.0 0.06666666666666667 7.687903833753986 14.381351947784424
930.0 0.0 13.827095813101643 14.0987708568573
766.0 0.022222222222222223 13.607362491695037 15.224241018295288
736.0 0.044444444444444446 20.779699197345703 14.319784879684448
858.0 0.0 14.171072732038825 14.483772277832031
866.0 0.022222222222222223 10.451251496829885 14.297989845275879
684.0 0.07777777777777778 15.294575346781166 14.175454378128052
804.0 0.08888888888888889 9.6455374870881 14.12472414970398
774.0 0.03333333333333333 4.875033573519753 14.667295932769775
867.9999999999999 0.011111111111111112 11.654811770628244 14.175618886947632
