DGS DGES QGS QGES PGS PGES forb_norm accuracy spec_norm time isomorphic 
1133 5400 679 3845 679 1820 10873.0 0.007363770250368188 33162.2280305893 119.64692687988281 False
1133 5400 679 3767 679 2042 11156.999999999998 0.016200294550810016 23901.269075210817 118.49703645706177 False
1133 5400 679 3847 679 1848 10937.0 0.0029455081001472753 32416.753683386494 120.51034808158875 False
1133 5400 679 3715 679 2039 10986.999999999998 0.014727540500736377 21470.554318473125 117.2253429889679 False
1133 5400 679 3841 679 1859 10951.0 0.013254786450662739 32249.855603729236 118.795494556427 False
1133 5400 679 3645 679 1883 10616.0 0.0014727540500736377 25208.4277459888 124.33654403686523 False
1133 5400 679 3779 679 2019 11076.0 0.004418262150220913 24025.78390806842 120.19294834136963 False
1133 5400 679 3798 679 2047 11262.0 0.011782032400589101 24762.99298753933 119.37415337562561 False
1133 5400 679 3790 679 1945 10994.0 0.008836524300441826 26731.040667861846 127.73185873031616 False
1133 5400 679 3806 679 1904 10951.0 0.008836524300441826 28772.4395411855 117.71036005020142 False
1133 5400 679 3813 679 1817 10827.999999999998 0.0029455081001472753 33067.6716890158 116.76387858390808 False
1133 5400 679 3890 679 1970 11288.0 0.017673048600883652 29569.50685225058 122.01733231544495 False
1133 5400 679 3768 679 1828 10808.0 0.0014727540500736377 29935.50813285963 125.08910942077637 False
1133 5400 679 3790 679 2066 11224.0 0.007363770250368188 24239.160402626512 115.11148953437805 False
1133 5400 679 3726 679 1860 10767.0 0.010309278350515464 28984.686385408655 115.52891802787781 False
1133 5400 679 3802 679 1949 11033.000000000002 0.008836524300441826 28301.02491875548 116.76454591751099 False
1133 5400 679 3704 679 1838 10627.0 0.0029455081001472753 29459.38919474297 120.2106249332428 False
1133 5400 679 3839 679 2002 11194.0 0.005891016200294551 27180.64394295012 123.44905138015747 False
1133 5400 679 3788 679 1934 10986.999999999998 0.0029455081001472753 27475.243505799164 115.36754631996155 False
1133 5400 679 3824 679 1829 10846.0 0.0 33763.62016911792 114.56618547439575 False
1133 5400 679 3657 679 1855 10639.0 0.0029455081001472753 26470.048302126645 117.94777274131775 False
1133 5400 679 3848 679 2001 11156.999999999998 0.007363770250368188 27351.81035211962 117.76473641395569 False
1133 5400 679 3865 679 1826 10984.999999999998 0.0029455081001472753 34052.340557199714 116.79271388053894 False
1133 5400 679 3827 679 2001 11267.0 0.0014727540500736377 26721.41395673469 119.25514793395996 False
1133 5400 679 3832 679 2094 11354.999999999998 0.011782032400589101 23678.541565242645 114.2190330028534 False
1133 5400 679 3735 679 2018 11161.0 0.0014727540500736377 23569.91031896035 114.15835332870483 False
1133 5400 679 3744 679 1899 10801.000000000002 0.0029455081001472753 27369.602844881814 118.05239081382751 False
1133 5400 679 3804 679 2281 11692.999999999998 0.014727540500736377 19032.45352924492 123.94695854187012 False
1133 5400 679 3836 679 1965 11137.000000000002 0.014727540500736377 28085.184955504035 120.67456436157227 False
1133 5400 679 3883 679 1977 11255.0 0.0 29564.086988040213 122.28629946708679 False
1133 5400 679 3819 679 2161 11439.000000000002 0.005891016200294551 21972.131519728435 118.82258582115173 False
1133 5400 679 3917 679 1766 10950.0 0.010309278350515464 37732.41402479581 115.24276065826416 False
1133 5400 679 3768 679 1720 10587.0 0.0014727540500736377 36456.094177633764 116.8758282661438 False
1133 5400 679 3860 679 2217 11609.0 0.004418262150220913 21374.9864405477 118.18383574485779 False
1133 5400 679 3815 679 2179 11520.000000000002 0.008836524300441826 21094.508410518752 115.048837184906 False
1133 5400 679 3777 679 1983 11031.0 0.013254786450662739 25782.846437089767 115.12788939476013 False
1133 5400 679 3795 679 1771 10751.000000000002 0.013254786450662739 35348.726864251475 120.77614378929138 False
1133 5400 679 3854 679 2043 11289.0 0.0014727540500736377 25332.818398498304 119.48264575004578 False
1133 5400 679 3906 679 1859 11166.0 0.005891016200294551 34188.17999490751 116.24515223503113 False
1133 5400 679 3884 679 1878 11088.0 0.007363770250368188 32743.34228644708 117.37754535675049 False
1133 5400 679 3797 679 2049 11212.0 0.0029455081001472753 24978.048252178385 116.91118597984314 False
1133 5400 679 3806 679 1906 11023.000000000002 0.007363770250368188 29683.50145683768 117.69227242469788 False
1133 5400 679 3792 679 1904 10931.0 0.0029455081001472753 28810.939065708906 114.67587876319885 False
1133 5400 679 3761 679 2108 11298.0 0.007363770250368188 21842.866444086994 119.51816606521606 False
1133 5400 679 3906 679 1898 11135.0 0.0029455081001472753 32706.928892625347 118.84339022636414 False
1133 5400 679 3814 679 1734 10628.0 0.007363770250368188 36111.764499121884 118.91233253479004 False
1133 5400 679 3859 679 1860 11026.000000000002 0.004418262150220913 33024.570276990526 119.19591069221497 False
1133 5400 679 3760 679 2040 11108.000000000002 0.013254786450662739 23416.020441645534 112.90383696556091 False
1133 5400 679 3914 679 1934 11215.0 0.016200294550810016 31797.016053325067 115.53924250602722 False
1133 5400 679 3764 679 1893 10845.000000000002 0.0029455081001472753 28197.068794267172 114.26721358299255 False
