forb_norm accuracy spec_norm time
340.0 0.0 24.32870140771716 3.3170957565307617
410.0 0.017699115044247787 39.471755815224675 3.2574355602264404
20.000000000000004 0.4778761061946903 6.5320819098363 4.117493391036987
482.0 0.0 54.63517463812167 2.899232864379883
224.0 0.20353982300884957 21.484457219895276 3.092080593109131
437.99999999999994 0.0 25.525007416038367 2.886688709259033
62.0 0.504424778761062 3.0466795898760606 3.4797608852386475
322.00000000000006 0.0 80.5883312257744 2.967155933380127
100.0 0.415929203539823 16.917165460159445 3.4877560138702393
300.00000000000006 0.008849557522123894 33.79483066443675 3.3374948501586914
