forb_norm accuracy spec_norm time
993.9999999999999 0.008849557522123894 221.52853978403218 2.023871421813965
960.0000000000001 0.008849557522123894 229.0698914053105 1.9504597187042236
946.0000000000001 0.008849557522123894 196.58594129934738 2.1067748069763184
1039.9999999999998 0.017699115044247787 127.14600455822139 1.940061330795288
1008.0000000000001 0.008849557522123894 285.5905090676043 1.887671709060669
1072.0 0.017699115044247787 164.49184393661085 1.9664475917816162
946.0000000000001 0.035398230088495575 305.851905254122 1.8434031009674072
998.0 0.017699115044247787 154.28979348911002 1.8753890991210938
1010.0000000000001 0.02654867256637168 101.54921749256594 1.886458396911621
1039.9999999999998 0.008849557522123894 106.24874859024102 1.9847595691680908
