forb_norm accuracy spec_norm time
960.0000000000001 0.0 79.28112945718578 2.8180453777313232
830.0 0.0 102.51665362985312 2.3572804927825928
824.0 0.008849557522123894 288.600436418892 3.5767006874084473
980.0000000000001 0.0 122.28181441642865 2.1369776725769043
858.0 0.017699115044247787 63.23652544005191 2.2440061569213867
920.0 0.0 124.96365701785153 2.271289587020874
774.0 0.061946902654867256 121.21421957947243 2.523688316345215
926.0 0.0 54.87610327629425 2.560481309890747
982.0 0.017699115044247787 54.90846809252112 2.6233606338500977
943.9999999999999 0.017699115044247787 84.8253924998327 2.513944149017334
