forb_norm accuracy spec_norm time
428.00000000000006 0.0 141.36875435552938 3.4767487049102783
266.0 0.035398230088495575 26.979932546209128 3.593621015548706
156.0 0.2831858407079646 42.84720485872225 4.485166072845459
348.00000000000006 0.017699115044247787 162.1372292593957 3.1903696060180664
284.0 0.09734513274336283 31.134319168837894 3.516653060913086
332.0 0.008849557522123894 64.68733868578254 3.1253890991210938
126.0 0.3274336283185841 16.709367509582492 3.234048366546631
346.0 0.0 113.60408121331263 3.171743869781494
128.00000000000003 0.2831858407079646 34.93038844895307 3.448352336883545
266.0 0.0 63.05296859816498 3.399461269378662
