DGS DGES QGS QGES PGS PGES forb_norm accuracy spec_norm time isomorphic 
1133 5400 1019 5233 1019 5223 28.000000000000004 0.9901864573110893 1.3424172410689916 24.98197865486145 False
1133 5400 1019 5226 1019 5220 71.99999999999999 0.9833169774288518 2.5659981480906766 24.80367159843445 False
1133 5400 1019 5209 1019 5209 51.99999999999999 0.985279685966634 1.5614444367990767 24.443885326385498 False
1133 5400 1019 5233 1019 5226 30.0 0.9862610402355251 1.3789969204776547 24.961384057998657 False
1133 5400 1019 5219 1019 5210 58.00000000000001 0.9784102060843964 2.453809195590137 24.285605430603027 False
1133 5400 1019 5221 1019 5212 34.0 0.9774288518155054 1.2571292984309368 24.783634662628174 False
1133 5400 1019 5220 1019 5216 36.0 0.9813542688910697 1.2529456159777799 25.011525869369507 False
1133 5400 1019 5215 1019 5212 50.00000000000001 0.9833169774288518 1.55995685956343 24.85365653038025 False
1133 5400 1019 5219 1019 5217 32.00000000000001 0.9882237487733072 1.0172868303905322 24.952514171600342 False
1133 5400 1019 5225 1019 5225 0.0 0.9862610402355251 7.717889172845116e-24 25.48848247528076 True
1133 5400 1019 5232 1019 5224 76.00000000000001 0.9793915603532876 3.5191531232970714 24.35854411125183 False
1133 5400 1019 5219 1019 5218 50.00000000000001 0.9793915603532876 2.092065361071367 24.356205701828003 False
1133 5400 1019 5219 1019 5219 47.99999999999999 0.9901864573110893 1.7893019116408204 24.703372478485107 False
1133 5400 1019 5219 1019 5212 50.00000000000001 0.9803729146221786 1.9862728125529574 25.06163477897644 False
1133 5400 1019 5201 1019 5196 94.00000000000001 0.9774288518155054 2.0851492504321447 29.56585168838501 False
1133 5400 1019 5220 1019 5216 80.00000000000001 0.9823356231599607 1.4379880935502303 24.62166976928711 False
1133 5400 1019 5230 1019 5233 58.00000000000001 0.9882237487733072 0.9960349951019295 30.2444109916687 False
1133 5400 1019 5232 1019 5230 40.00000000000001 0.9872423945044161 1.441917649623434 24.43512511253357 False
1133 5400 1019 5236 1019 5231 66.00000000000001 0.9833169774288518 2.1406543255768993 24.5442636013031 False
1133 5400 1019 5200 1019 5192 47.99999999999999 0.9833169774288518 2.9469211465918983 24.563634157180786 False
1133 5400 1019 5225 1019 5219 40.00000000000001 0.9823356231599607 1.899244937492134 24.345436573028564 False
1133 5400 1019 5229 1019 5227 4.0 0.9842983316977428 0.08840189649944016 28.855701208114624 False
1133 5400 1019 5230 1019 5223 30.0 0.985279685966634 2.1646562964229195 24.8038227558136 False
1133 5400 1019 5236 1019 5232 95.99999999999999 0.9833169774288518 3.220338304423375 24.676384687423706 False
1133 5400 1019 5231 1019 5226 14.0 0.9862610402355251 1.067976310846393 24.223512172698975 False
1133 5400 1019 5217 1019 5215 36.0 0.9803729146221786 0.45224659604976364 29.071168661117554 False
1133 5400 1019 5221 1019 5214 66.00000000000001 0.9813542688910697 2.025008594880646 30.180907487869263 False
1133 5400 1019 5221 1019 5214 50.00000000000001 0.9823356231599607 3.7457557114220474 24.94325017929077 False
1133 5400 1019 5219 1019 5217 51.99999999999999 0.9754661432777233 1.395897378519128 24.764183044433594 False
1133 5400 1019 5228 1019 5223 42.0 0.9833169774288518 1.4896915991082704 24.66727590560913 False
1133 5400 1019 5226 1019 5225 5.999999999999999 0.9892051030421982 0.06691952662476303 25.188541650772095 False
1133 5400 1019 5231 1019 5225 23.999999999999996 0.9813542688910697 1.058326405884564 25.285378217697144 False
1133 5400 1019 5234 1019 5227 42.0 0.9842983316977428 0.9817427400173423 24.724552631378174 False
1133 5400 1019 5222 1019 5222 20.000000000000004 0.9892051030421982 0.23165070353898454 24.762809991836548 False
1133 5400 1019 5210 1019 5207 94.00000000000001 0.9774288518155054 4.902049303776974 24.590568780899048 False
1133 5400 1019 5229 1019 5226 22.0 0.9793915603532876 0.5511585994881869 25.07018280029297 False
1133 5400 1019 5219 1019 5217 4.0 0.985279685966634 0.25680470102171005 24.672301769256592 False
1133 5400 1019 5227 1019 5225 4.0 0.9862610402355251 0.2562940453710206 24.736375093460083 False
1133 5400 1019 5215 1019 5218 70.0 0.9793915603532876 2.2408705737132895 24.988572359085083 False
1133 5400 1019 5217 1019 5215 28.000000000000004 0.9803729146221786 1.5080785873134483 25.031012535095215 False
1133 5400 1019 5221 1019 5217 56.0 0.9823356231599607 2.196814624075946 29.270997762680054 False
1133 5400 1019 5236 1019 5222 60.00000000000001 0.9823356231599607 2.684911143705471 24.854483127593994 False
1133 5400 1019 5214 1019 5212 36.0 0.9833169774288518 0.7468102667719789 25.022421836853027 False
1133 5400 1019 5231 1019 5225 95.99999999999999 0.9833169774288518 3.8158308519709667 29.155500411987305 False
1133 5400 1019 5213 1019 5214 50.00000000000001 0.985279685966634 0.7200382011703808 24.802550792694092 False
1133 5400 1019 5228 1019 5226 20.000000000000004 0.9882237487733072 1.4337481053591934 24.495840311050415 False
1133 5400 1019 5212 1019 5206 84.0 0.985279685966634 3.011667032196357 24.858707666397095 False
1133 5400 1019 5216 1019 5216 32.00000000000001 0.9793915603532876 0.7425345329373417 24.96548056602478 False
1133 5400 1019 5227 1019 5221 16.0 0.9833169774288518 0.7440207766314838 24.702662467956543 False
1133 5400 1019 5224 1019 5222 20.000000000000004 0.9862610402355251 0.8323361986230895 29.05973982810974 False
