DGS DGES QGS QGES PGS PGES forb_norm accuracy spec_norm time isomorphic 
379 914 265 642 265 632 51.99999999999999 0.6679245283018868 5.185029421541157 21.29457712173462 False
379 914 265 683 265 660 106.00000000000001 0.6415094339622641 22.307217465213924 15.069969654083252 False
379 914 265 657 265 636 150.0 0.6264150943396226 23.074579537364674 7.64973521232605 False
379 914 265 661 265 647 47.99999999999999 0.6830188679245283 10.149422386013564 11.198771715164185 False
379 914 265 673 265 667 20.000000000000004 0.6452830188679245 1.6658163373402393 12.40064001083374 False
379 914 265 647 265 629 115.99999999999999 0.6566037735849056 13.951625765794407 9.032614707946777 False
379 914 265 664 265 649 54.0 0.690566037735849 11.665464971210872 11.084955930709839 False
379 914 265 631 265 623 60.00000000000001 0.6150943396226415 9.394771560285651 10.311652183532715 False
379 914 265 647 265 637 60.00000000000001 0.6830188679245283 6.2348713631772394 11.402377843856812 False
379 914 265 657 265 628 126.0 0.6490566037735849 26.237056438862048 16.062490463256836 False
379 914 265 687 265 682 46.0 0.6339622641509434 4.397340467480674 9.336852073669434 False
379 914 265 656 265 629 110.0 0.5924528301886792 24.828409846742325 8.711447954177856 False
379 914 265 657 265 646 37.99999999999999 0.6150943396226415 5.115374226283529 11.04323959350586 False
379 914 265 681 265 657 88.0 0.6641509433962264 21.636155235672085 9.523671865463257 False
379 914 265 656 265 641 58.00000000000001 0.6490566037735849 8.322675846181607 9.85149359703064 False
379 914 265 671 265 654 62.0 0.6490566037735849 11.104702738166417 17.09356379508972 False
379 914 265 663 265 645 36.0 0.6716981132075471 9.64136967927632 10.28126049041748 False
379 914 265 670 265 664 32.00000000000001 0.7622641509433963 2.9682851395253 10.713283061981201 False
379 914 265 681 265 661 144.0 0.630188679245283 14.653342049872382 11.361862421035767 False
379 914 265 648 265 615 166.00000000000003 0.6566037735849056 37.86515767607705 8.704819917678833 False
379 914 265 677 265 659 60.00000000000001 0.6226415094339622 11.81973034036873 12.518596649169922 False
379 914 265 657 265 623 184.0 0.5245283018867924 35.68596273102186 8.931113481521606 False
379 914 265 657 265 627 80.00000000000001 0.6566037735849056 25.867157082456046 11.431600570678711 False
379 914 265 671 265 647 103.99999999999999 0.690566037735849 21.55254529996679 10.527848958969116 False
379 914 265 665 265 661 28.000000000000004 0.7056603773584905 1.0505891282869586 10.976501226425171 False
379 914 265 687 265 684 54.0 0.6641509433962264 2.8198552944915383 7.865738391876221 False
379 914 265 663 265 652 30.0 0.7396226415094339 6.694700231371422 9.74673056602478 False
379 914 265 647 265 636 42.0 0.7018867924528301 5.727223576099185 9.653300523757935 False
379 914 265 667 265 653 51.99999999999999 0.6830188679245283 6.480510022096312 12.879127025604248 False
379 914 265 657 265 650 22.0 0.720754716981132 2.99083826254471 19.22595477104187 False
379 914 265 701 265 691 32.00000000000001 0.6716981132075471 6.025638150748729 9.787200212478638 False
379 914 265 650 265 628 128.00000000000003 0.6377358490566037 23.938283957407464 8.117671728134155 False
379 914 265 651 265 641 36.0 0.6716981132075471 8.202374015639236 18.322815656661987 False
379 914 265 665 265 655 40.00000000000001 0.6528301886792452 6.055229535974777 10.328979730606079 False
379 914 265 652 265 633 62.0 0.6716981132075471 13.873894514341268 8.356618404388428 False
379 914 265 658 265 607 230.0 0.6188679245283019 59.37020841963479 12.728849649429321 False
379 914 265 674 265 659 58.00000000000001 0.660377358490566 11.537511377722065 7.766495943069458 False
379 914 265 652 265 635 54.0 0.660377358490566 12.748878944417715 10.060595035552979 False
379 914 265 655 265 630 94.00000000000001 0.6867924528301886 19.86436552649725 10.850444555282593 False
379 914 265 637 265 635 11.999999999999998 0.7094339622641509 0.4313219353183632 18.141149282455444 False
379 914 265 663 265 649 36.0 0.6566037735849056 8.353072210556038 11.906262874603271 False
379 914 265 659 265 640 94.00000000000001 0.660377358490566 10.850536178619814 9.636313199996948 False
379 914 265 637 265 618 86.0 0.6981132075471698 12.28703104716405 11.310424566268921 False
379 914 265 645 265 630 66.00000000000001 0.690566037735849 9.9555259420423 9.812785625457764 False
379 914 265 662 265 640 56.0 0.6452830188679245 15.10232264622748 11.780052900314331 False
379 914 265 641 265 630 42.0 0.7018867924528301 5.012211213115767 12.13726544380188 False
379 914 265 660 265 630 123.99999999999999 0.6264150943396226 30.349024211939227 12.475273609161377 False
379 914 265 633 265 620 66.00000000000001 0.6641509433962264 8.007486744357365 18.343170166015625 False
379 914 265 675 265 657 120.0 0.6377358490566037 12.144863481571946 11.030230283737183 False
379 914 265 663 265 659 32.00000000000001 0.6679245283018868 2.111568756248102 10.640854835510254 False
