forb_norm accuracy spec_norm time
100.0 0.3783783783783784 281.5260922561309 6.0115625858306885
74.0 0.24324324324324326 128.29414414750818 5.793728828430176
126.0 0.08108108108108109 352.7089490218574 5.039945602416992
128.00000000000003 0.08108108108108109 443.90891180806483 5.013457775115967
144.0 0.13513513513513514 471.3110948957736 5.634260177612305
100.0 0.2702702702702703 286.88222243311407 6.399154424667358
62.0 0.2702702702702703 62.693602290691565 5.279473543167114
108.0 0.35135135135135137 258.0868281761728 6.468045711517334
10.000000000000002 0.5405405405405406 6.831995129429517 5.705762147903442
100.0 0.3783783783783784 281.5260922561312 6.321329116821289
