forb_norm accuracy spec_norm time
30.0 0.0 9.875518339105387 6.171751260757446
54.0 0.16216216216216217 88.80441048288199 5.801607608795166
68.0 0.0 141.63924632471455 5.679832458496094
46.0 0.08108108108108109 59.846890368974044 5.485377311706543
42.0 0.10810810810810811 30.29737485194838 5.063008069992065
54.0 0.05405405405405406 93.95472710568787 6.150127172470093
68.0 0.2972972972972973 35.57479659513827 6.091854572296143
34.0 0.0 14.717722825370013 5.038095951080322
34.0 0.3783783783783784 58.95704707652933 5.932055711746216
30.0 0.0 9.87551833910545 5.2340087890625
