forb_norm accuracy spec_norm time
1959.9999999999998 0.01327433628318584 3459.25908462204 22.691900968551636
1884.0000000000002 0.008849557522123894 1986.3995478595846 24.16794753074646
1913.9999999999998 0.004424778761061947 3663.7866562234562 23.737377643585205
1942.0 0.008849557522123894 3367.535227033351 25.17750310897827
1982.0 0.022123893805309734 2967.2134811045435 23.256800889968872
1844.0 0.008849557522123894 3478.6790076885686 22.75210452079773
2000.0000000000002 0.01327433628318584 2922.3421479964554 21.124961137771606
1936.0 0.017699115044247787 3381.996542811826 20.20171022415161
1861.9999999999998 0.008849557522123894 3241.9209726699983 22.058055877685547
1965.9999999999998 0.008849557522123894 3538.5652391877716 22.809820890426636
