forb_norm accuracy spec_norm time
354.0 0.8984547461368654 19.84142321427026 25.07240581512451
262.00000000000006 0.9050772626931567 20.94212404216822 26.574048042297363
310.0 0.9028697571743929 18.70919216280745 23.29512310028076
216.0 0.9359823399558499 16.74050006220552 27.464367389678955
294.00000000000006 0.9006622516556292 14.410110117701128 20.254863262176514
298.0 0.8940397350993378 16.85536198984391 27.031442880630493
284.0 0.891832229580574 11.438486549242436 27.006202220916748
277.99999999999994 0.9183222958057395 45.53286762448039 27.533069610595703
230.0 0.9271523178807947 15.634315464150339 26.541027307510376
174.0 0.9359823399558499 9.327186366851926 26.454256296157837
