forb_norm accuracy spec_norm time
185.99999999999997 0.5925925925925926 36.666684351108735 5.090229511260986
207.99999999999997 0.544973544973545 53.94499387405898 6.464310169219971
234.00000000000003 0.5555555555555556 95.69056782769957 5.723069190979004
101.99999999999999 0.5978835978835979 34.03517639518899 7.0769264698028564
136.0 0.5714285714285714 43.329821138872646 6.037707090377808
212.0 0.5343915343915344 34.00112390849115 6.60737156867981
101.99999999999999 0.582010582010582 28.628203633771804 6.1131510734558105
214.0 0.5873015873015873 56.054813196835376 6.1504693031311035
230.0 0.5555555555555556 48.242017033798454 6.645189523696899
204.00000000000003 0.5767195767195767 40.73579412700303 6.003239154815674
