DGS DGES QGS QGES PGS PGES forb_norm accuracy spec_norm time isomorphic 
1004 8323 702 6766 702 5151 14621.999999999998 0.08262108262108261 21748.414791079114 1.2359888553619385 False
1004 8323 702 7001 702 4805 13976.0 0.0868945868945869 51017.016592744694 1.1306967735290527 False
1004 8323 702 6805 702 4976 14289.999999999998 0.11253561253561253 31826.13646439691 1.1657459735870361 False
1004 8323 702 6691 702 4931 13228.000000000002 0.150997150997151 32087.851990522406 1.1708407402038574 False
1004 8323 702 6767 702 4930 13881.999999999998 0.09971509971509972 32443.460990307573 1.175757646560669 False
1004 8323 702 6887 702 5070 13589.999999999998 0.13532763532763534 30985.107693565642 1.1522164344787598 False
1004 8323 702 6843 702 5071 13748.0 0.08974358974358974 28071.77846921759 1.1619131565093994 False
1004 8323 702 6831 702 5163 13479.999999999998 0.1267806267806268 23787.76549067769 1.1526167392730713 False
1004 8323 702 6536 702 4848 13464.0 0.13247863247863248 29157.70422800969 1.187425136566162 False
1004 8323 702 6673 702 5005 13336.0 0.1225071225071225 29278.340280995395 1.1618366241455078 False
1004 8323 702 6803 702 5048 13854.0 0.09829059829059829 28534.548369642358 1.1559767723083496 False
1004 8323 702 6905 702 4566 14878.0 0.04843304843304843 56988.76777158677 1.150564432144165 False
1004 8323 702 6743 702 4843 13712.0 0.0754985754985755 34378.40694751351 1.165095567703247 False
1004 8323 702 6495 702 4917 14548.0 0.12108262108262108 27754.317186742846 1.1820316314697266 False
1004 8323 702 6786 702 4922 14076.0 0.07834757834757834 34113.344986513155 1.1294634342193604 False
1004 8323 702 6724 702 5149 13938.0 0.15669515669515668 21216.52324587113 1.1614041328430176 False
1004 8323 702 6829 702 5020 13054.0 0.11823361823361823 31113.41465214595 1.1383943557739258 False
1004 8323 702 6480 702 4911 14170.000000000002 0.07407407407407407 24321.50596626007 1.1648223400115967 False
1004 8323 702 6610 702 4951 13406.0 0.15242165242165243 26626.981449755276 1.160712480545044 False
1004 8323 702 6905 702 4851 14872.0 0.07977207977207977 38513.644093376504 1.1759588718414307 False
1004 8323 702 6527 702 4843 13739.999999999998 0.1282051282051282 29706.012917177744 1.178292989730835 False
1004 8323 702 6733 702 4935 14624.000000000002 0.06837606837606838 34057.394236221866 1.1667745113372803 False
1004 8323 702 7031 702 5295 14407.999999999998 0.10113960113960115 24836.809643080716 1.1603162288665771 False
1004 8323 702 6850 702 5057 12914.0 0.1225071225071225 32141.94897115992 1.162496566772461 False
1004 8323 702 6714 702 4807 13110.0 0.14814814814814814 37212.087473643696 1.288675308227539 False
1004 8323 702 6596 702 5078 13100.0 0.12108262108262108 21216.31164132505 1.1818513870239258 False
1004 8323 702 7011 702 5175 14244.0 0.0641025641025641 29156.86248585003 1.1387097835540771 False
1004 8323 702 6796 702 4743 14446.0 0.10826210826210826 40464.876614838984 1.1605374813079834 False
1004 8323 702 6775 702 4892 13026.0 0.10398860398860399 36219.4756261116 1.1573848724365234 False
1004 8323 702 7226 702 5069 14922.0 0.10683760683760683 40034.81068334645 1.1514129638671875 False
1004 8323 702 6683 702 4865 14760.0 0.04700854700854701 33159.0184222215 1.1595652103424072 False
1004 8323 702 6590 702 4759 14394.0 0.11253561253561253 34336.98386549435 1.193875789642334 False
1004 8323 702 6523 702 4870 13973.999999999998 0.10398860398860399 27486.795056036113 1.171022653579712 False
1004 8323 702 6790 702 4926 15132.0 0.06267806267806268 33457.13155377156 1.1616251468658447 False
1004 8323 702 6955 702 4751 14640.0 0.09401709401709402 43309.087012903634 1.1560218334197998 False
1004 8323 702 6768 702 4833 15086.000000000002 0.10398860398860399 33624.115014798765 1.1661932468414307 False
1004 8323 702 6733 702 5058 13698.000000000002 0.06695156695156695 26795.039277612126 1.162184476852417 False
1004 8323 702 6863 702 4858 14453.999999999998 0.10398860398860399 40430.581247882124 1.1679496765136719 False
1004 8323 702 6982 702 5226 12856.0 0.14387464387464388 26960.81482635903 1.1221718788146973 False
1004 8323 702 6742 702 4648 13832.000000000002 0.1168091168091168 49094.03055008846 1.1649630069732666 False
1004 8323 702 6992 702 5064 13856.0 0.05413105413105413 32325.129594383652 1.1633634567260742 False
1004 8323 702 6932 702 4925 13794.0 0.09116809116809117 38733.28447014393 1.143695592880249 False
1004 8323 702 6854 702 5184 12932.000000000002 0.150997150997151 23787.284832295434 1.268357276916504 False
1004 8323 702 6747 702 4786 14094.000000000002 0.10683760683760683 38828.70755155737 1.1400141716003418 False
1004 8323 702 6982 702 5099 14834.000000000002 0.0641025641025641 29724.917138571513 1.16605544090271 False
1004 8323 702 6518 702 4786 13816.0 0.11823361823361823 32336.93573633025 1.1637091636657715 False
1004 8323 702 6950 702 5064 14284.0 0.1267806267806268 32966.1631536985 1.1572010517120361 False
1004 8323 702 6662 702 4867 13257.999999999998 0.1737891737891738 32553.14791828703 1.1635808944702148 False
1004 8323 702 6960 702 4803 14650.000000000002 0.06552706552706553 47547.17277523604 1.1247100830078125 False
1004 8323 702 6568 702 4876 14123.999999999998 0.1168091168091168 32945.201289165496 1.1744050979614258 False
