forb_norm accuracy spec_norm time
6374.000000000001 0.3147410358565737 4252.481676166537 9.608028411865234
2482.0 0.5338645418326693 7463.103519666399 28.933953523635864
1360.0 0.6354581673306773 1228.7032829951836 28.495280027389526
3527.9999999999995 0.37250996015936255 17309.69466104712 15.289384841918945
1513.9999999999998 0.6215139442231076 1440.38149941519 30.928606271743774
3946.0000000000005 0.30677290836653387 18234.227279426115 18.157771587371826
6372.0 0.30677290836653387 3973.6067200900247 10.728113889694214
3156.0 0.4362549800796813 11204.35658298266 28.846829652786255
2410.0 0.5159362549800797 5752.01209283209 26.914191007614136
2431.9999999999995 0.5398406374501992 4937.110425759014 27.434874296188354
