forb_norm accuracy spec_norm time
394.0 0.7219101123595506 48.55700150887355 17.678133964538574
890.0000000000001 0.3904494382022472 147.41034314438465 18.500718116760254
792.0 0.648876404494382 194.45964429023036 18.266422986984253
448.00000000000006 0.6882022471910112 175.6256472158494 17.521618366241455
862.0 0.6376404494382022 255.54973803276553 19.218894481658936
758.0 0.6601123595505618 323.6162288317532 11.4886314868927
536.0 0.6601123595505618 109.14479880543927 19.076530694961548
892.0 0.3792134831460674 88.21273216972037 17.644725799560547
708.0 0.6432584269662921 129.20714157327274 19.102692365646362
798.0000000000001 0.4691011235955056 265.32622793250897 18.5110869407654
