DGS DGES QGS QGES PGS PGES forb_norm accuracy spec_norm time isomorphic 
327 5818 32 134 32 37 294.00000000000006 0.0 1364.164209658274 0.37973833084106445 False
327 5818 32 132 32 38 304.00000000000006 0.0 1323.7373807845668 0.40820884704589844 False
327 5818 32 99 32 14 202.0 0.0 1228.666993538163 0.392484188079834 False
327 5818 32 102 32 13 218.0 0.0 1182.5382959652754 0.3925647735595703 False
327 5818 32 92 32 14 196.0 0.0 972.5639658743327 0.4110419750213623 False
327 5818 32 94 32 13 209.99999999999997 0.03125 999.2317360799702 0.39274120330810547 False
327 5818 32 120 32 10 243.99999999999997 0.0 1887.8855067304394 0.3871784210205078 False
327 5818 32 111 32 17 248.0 0.0 1409.2974796726014 0.3848459720611572 False
327 5818 32 117 32 14 258.0 0.0 1575.9879130357883 0.38921451568603516 False
327 5818 32 90 32 32 224.0 0.0 485.13274357389304 0.39781737327575684 False
327 5818 32 98 32 12 200.00000000000003 0.03125 1134.2410281781051 0.3948843479156494 False
327 5818 32 124 32 50 296.0 0.0 788.6935594692679 0.3919539451599121 False
327 5818 32 130 32 22 259.99999999999994 0.0 1717.9497035525983 0.3838369846343994 False
327 5818 32 99 32 43 252.00000000000003 0.0 484.65799034293207 0.3614218235015869 False
327 5818 32 108 32 14 228.0 0.0 1409.9634953338277 0.38501572608947754 False
327 5818 32 124 32 38 268.0 0.0 1064.7761057385082 0.3852827548980713 False
327 5818 32 115 32 17 252.00000000000003 0.0 1456.5290334193091 0.3916594982147217 False
327 5818 32 111 32 13 235.99999999999997 0.0 1498.2955393694913 0.3920722007751465 False
327 5818 32 138 32 17 277.99999999999994 0.0 2158.6556766091708 0.3902401924133301 False
327 5818 32 112 32 12 243.99999999999997 0.0 1601.1401991075531 0.397768497467041 False
327 5818 32 126 32 35 266.0 0.0 1229.4042798057283 0.390758752822876 False
327 5818 32 149 32 44 330.0 0.0 1506.8999737622848 0.39368295669555664 False
327 5818 32 108 32 45 298.0 0.0 596.3240967098307 0.3927891254425049 False
327 5818 32 108 32 14 232.00000000000003 0.0 1415.1239507354774 0.3937821388244629 False
327 5818 32 155 32 16 313.99999999999994 0.0 2816.3653265457956 0.3909757137298584 False
327 5818 32 146 32 25 298.0 0.0 2224.9652005370513 0.407315731048584 False
327 5818 32 151 32 31 291.99999999999994 0.0 2158.81632552521 0.4062232971191406 False
327 5818 32 175 32 36 298.0 0.0 3170.1758097762763 0.39685559272766113 False
327 5818 32 119 32 14 241.99999999999997 0.0 1610.8126411998564 0.40312743186950684 False
327 5818 32 162 32 58 332.0 0.0 1591.7690176686467 0.3914461135864258 False
327 5818 32 93 32 32 234.00000000000003 0.0 547.6716781155828 0.3990180492401123 False
327 5818 32 136 32 16 284.0 0.0 2064.419477363901 0.3969569206237793 False
327 5818 32 162 32 58 336.0 0.0 1482.7811641759681 0.3875863552093506 False
327 5818 32 138 32 28 291.99999999999994 0.0 1832.6277109100238 0.3581087589263916 False
327 5818 32 76 32 13 170.00000000000003 0.0 615.5151948654438 0.3860816955566406 False
327 5818 32 103 32 22 237.99999999999997 0.0 953.7283483238573 0.38276219367980957 False
327 5818 32 108 32 16 240.00000000000003 0.0 1281.3704159060849 0.39162540435791016 False
327 5818 32 111 32 12 230.0 0.0 1447.7911740034644 0.5919792652130127 False
327 5818 32 79 32 20 182.0 0.0 523.3764901198417 0.39171814918518066 False
327 5818 32 90 32 14 200.00000000000003 0.0 914.4591472542921 0.38942384719848633 False
327 5818 32 104 32 34 256.0 0.0 720.3300724193915 0.3965644836425781 False
327 5818 32 122 32 19 262.00000000000006 0.0 1591.3835501433443 0.38973522186279297 False
327 5818 32 115 32 15 235.99999999999997 0.0 1550.6414380062301 0.3554220199584961 False
327 5818 32 116 32 16 248.0 0.03125 1572.496401056219 0.39133143424987793 False
327 5818 32 102 32 13 214.0 0.0 1333.301112231587 0.3483126163482666 False
327 5818 32 149 32 38 313.99999999999994 0.0 1759.1854941977665 0.3888721466064453 False
327 5818 32 129 32 14 266.0 0.0 2028.4522855311548 0.34761834144592285 False
327 5818 32 137 32 19 280.0 0.0 2227.120137985471 0.3877742290496826 False
327 5818 32 188 32 38 355.99999999999994 0.0 3185.504300532312 0.3475651741027832 False
327 5818 32 111 32 16 250.0 0.0 1496.1639775789758 0.3940849304199219 False
