forb_norm accuracy spec_norm time
724.0 0.008849557522123894 1141.1090948803196 23.023205280303955
707.0 0.0 786.2200003382753 20.836003065109253
712.0 0.008849557522123894 994.4380440425342 22.995681285858154
714.0 0.0 1017.6458591592112 21.149896383285522
648.0 0.0 570.5680716327806 24.675589561462402
724.0 0.0 1162.6150038348383 19.2480525970459
716.0 0.0 713.7779730007577 21.917073011398315
690.0000000000001 0.008849557522123894 693.8183025652047 22.18644070625305
634.0 0.008849557522123894 649.5866703525985 25.075254678726196
686.0 0.008849557522123894 516.8804693521702 23.98253083229065
