forb_norm accuracy spec_norm time
450.00000000000006 0.32450331125827814 220.29630007043903 6.283537149429321
437.99999999999994 0.3708609271523179 185.94816026164654 6.602472305297852
298.0 0.46357615894039733 165.80866899706962 5.8528358936309814
234.00000000000003 0.5165562913907285 135.21845449051634 6.224300861358643
298.0 0.44370860927152317 165.80866899706984 6.0029542446136475
280.0 0.47019867549668876 196.78292137777422 5.264549732208252
243.99999999999997 0.4370860927152318 183.57496994915013 5.374215841293335
379.99999999999994 0.3841059602649007 195.71560547930136 6.229137182235718
450.00000000000006 0.33112582781456956 220.29630007043704 6.639287233352661
204.00000000000003 0.5364238410596026 62.49109291273028 6.310818910598755
