forb_norm accuracy spec_norm time
816.0000000000001 0.056338028169014086 52.13405991503355 10.864848375320435
770.0 0.056338028169014086 69.78659063950774 10.98529839515686
714.0 0.06572769953051644 42.22464181013653 10.957275629043579
708.0 0.056338028169014086 56.62769675296128 10.078960657119751
696.0 0.07511737089201878 12.632903958994406 11.649100065231323
313.99999999999994 0.4131455399061033 66.92093101928832 11.153022289276123
724.0 0.07042253521126761 26.76638809982027 11.367815971374512
830.0 0.051643192488262914 219.72716712242456 10.69979214668274
732.0 0.07981220657276995 21.816708522845033 11.21020245552063
382.00000000000006 0.39906103286384975 105.05816774349228 11.483739852905273
